"SamAccountName","Enabled"
"con-gcosta","False"
"con-dmsoares","False"
"fgrach","False"
"jefferson.pereira","False"
"tassuncao","False"
"con-anmartins","False"
"gbarbieri","False"
"con-rferraz","False"
"con-msuque","False"
"con_csantos","False"
"jabes.silva","False"
"JRamos","False"
"con-gpavanelli","False"
"crferreira","False"
"con-ludsilva","False"
"con-mfernandes","False"
"con-stishiki","False"
"_tivitteste","False"
"asilva","False"
"lrenosto","False"
"wwill","False"
"con-kmsilva","False"
"tbonfim","False"
"amalagon","False"
"con-tlsilva","False"
"con-geosouza","False"
"con-adriano.hora","True"
"esmendes","False"
"con-paulo.loureiro","False"
"irribeiro","False"
"avsguedes","False"
"jielo","False"
"con-paloma.vieira","True"
"gstahl","False"
"gqueiroz","False"
"dborges","False"
"fdamasio","False"
"ripsantos","False"
"con-l.queiroz","True"
"con-vinicius.sales","False"
"eduardo.junior","False"
"con-dcoelho","False"
"_tivitteste2","False"
"RKlein","False"
"Con_adriano","False"
"ajsantos","False"
"rodrigo.coimbra","False"
"con-acrsilva","False"
"gdsilva","False"
"scaliari","False"
"tlcosta","False"
"con-fjose","False"
"rsantana","False"
"con-anasilva","False"
"con-gmlima","False"
"con-jaoliveira","False"
"con-alaupereira","True"
"mfalcao","False"
"acabreu","False"
"kemylson.menezes","False"
"mcosta","False"
"con-jsene","False"
"con-jferreira","False"
"con-ralhomsi","False"
"con-ligia.silva","False"
"con-mkmatos","True"
"dbmelo","False"
"gcabral","False"
"Shv_PArauz","False"
"ellsilva","False"
"con-aooliveira","False"
"con-lmendes","False"
"con-asfernandes","True"
"con-ccosta","False"
"alex.rocha","False"
"mariana.silva","True"
"con-ldias","True"
"shv_jpfsilva","False"
"maioliveira","False"
"con-ltito","False"
"con-vvale","False"
"luca.albuquerque","False"
"raiza.pontes","True"
"con-farsantos","False"
"con-jarocha","False"
"antonio.c.oliveira","False"
"vnobrega","False"
"cvieira","False"
"shv_csalema","False"
"con-ppedra","False"
"con-clevy","False"
"sjunior","False"
"con-eluz","False"
"con-jamsantos","False"
"alasantos","False"
"con-jsantos","True"
"con-apandrade","False"
"enrocha","False"
"agrande","False"
"con-monica.silva","False"
"jcarneiro","False"
"con-mpimenta","False"
"con-e.santos","True"
"rgomes","False"
"mmendonca","False"
"rvillela","False"
"con-pahmella.nunes","True"
"con-acsilva","False"
"con-apbarbosa","False"
"con-lcarraro","True"
"lgferreira","False"
"pcapriata","False"
"con-mdsilva","True"
"con-lfelix","True"
"con-fsilva","False"
"con-lgsilva","False"
"con-absilva","False"
"con-pssilva","False"
"mspereira","False"
"leonardo.pinheiro","False"
"con-bazevedo","False"
"rvieira","False"
"con-ysantos","False"
"spinto","False"
"rlrodrigues","False"
"wiseitusn013","False"
"maryelle.leao","True"
"con-thais.santos","False"
"cinsantos","False"
"rnunes","False"
"alegomes","False"
"con-prsilva","False"
"wcorreia","False"
"con-sesouza","True"
"con-nsantos","False"
"joelma.bento","False"
"valdelir.peixoto","False"
"con-lpetrocino","False"
"iramundo","False"
"con-rafael.geraldi","False"
"con-cazevedo","False"
"ARSSantos","False"
"orodrigues","False"
"tarcisio.oliveira","False"
"con-sosantos","False"
"con-lboas","True"
"DReis","False"
"VFilippe","False"
"con-bserafim","False"
"con-ivasconcelos","True"
"con-fsantos","False"
"con-tguedes","True"
"con-ksouza","False"
"afonseca","False"
"flago","False"
"con-jmarcolino","False"
"lbminarini","False"
"con-tzafani","True"
"con-thiago.ferreira","True"
"con-acbsilva","False"
"con-rafaela.cardoso","False"
"ascamara","False"
"con-vmello","False"
"con-jcandido","False"
"con-cmenegassi","False"
"con-massouza","False"
"con-matheus.lacerda","True"
"con-gaalmeida","False"
"kalves","False"
"Pdamico","False"
"con-rcsantos","False"
"con-mribeiro","True"
"con-lsepulveda","True"
"aae","False"
"con-rgastaldo","False"
"alemos","False"
"con-bruna.silva","False"
"con-tpereira","True"
"remoreira","True"
"con-luana.lopes","True"
"epedrosa","False"
"wbaeta","False"
"mniazi","False"
"iopereira","False"
"con-tsobral","False"
"jefferson.silva","False"
"fmarcicano","False"
"cleal","False"
"FMarques","False"
"rperdigao","False"
"con-fluiz","False"
"paraujo","False"
"edsantos","False"
"olima","False"
"con-elislaine.andrad","False"
"adriana.capistrano","False"
"con-ycsantos","True"
"fnsouza","False"
"lviter","False"
"msgoncalves","False"
"con-gcruz","False"
"con-jhsilva","True"
"con-desouza","False"
"JBSilva","False"
"jlmartins","False"
"con-fcalves","False"
"con-csfreitas","False"
"con-rodrigo.ferreira","True"
"lanjos","False"
"con-aghigo","False"
"vazevedo","False"
"mmarques","False"
"con-paola.silva","True"
"con-lalmeida","False"
"cgarcia","False"
"Con_siemens","False"
"wsousa","False"
"con-sebastiana.couti","False"
"rarosa","False"
"con-pbrunelli","False"
"con-mferrari","False"
"amrodrigues","False"
"con-alessandra.abreu","True"
"ggois","False"
"mccgomes","False"
"con-carlos.miranda","False"
"japereira","False"
"rruiz","False"
"lalmeida","False"
"con-rribeiro","False"
"con-dmsilva","False"
"con_avaya","False"
"con-lorena.brand","False"
"gisilva","False"
"scamara","False"
"con-eduardo.braga","False"
"aspereira","False"
"con-cintia.lima","False"
"con-marsilva","False"
"csouza","False"
"con-luana.messias","True"
"GJSilva","True"
"con-pmatheus","False"
"con-iabreu","False"
"con-t.contrato","False"
"con-wfribeiro","False"
"rcorrea","False"
"rgguimaraes","False"
"con-wconceicao","True"
"apassos","False"
"con-nbispo","False"
"clgomes","False"
"con-lara.peres","True"
"LMelo","False"
"con-lclima","False"
"PArauz","False"
"anlnascimento","False"
"con-rsalles","False"
"tnboin","False"
"lfurtado","False"
"rmendes","False"
"con-jaalves","True"
"tassio.santana","False"
"CBSantos","False"
"con-assouza","True"
"rpereira","False"
"silvia.godoy","False"
"cvalves","False"
"con-eduarte","True"
"con-lfsilva","False"
"msouza","False"
"con-lubonfan","False"
"con-lusantos","True"
"mapinto","False"
"con-ibento","True"
"mjoia","False"
"con-ecarvalho","False"
"nroliveira","False"
"con-bcastro","False"
"con-jcim","False"
"victor.ramos","False"
"con-asribeira","False"
"AlRocha","False"
"con-skhan","False"
"jppontes","False"
"con-trsilva","False"
"con-vncosta","True"
"lcapsilva","False"
"con-isalves","False"
"mazevedo","False"
"con-mamsilva","False"
"con-cfpereira","False"
"guilherme.machado","False"
"con-jose.junior","False"
"con-bcruz","False"
"sansantos","False"
"wansantos","False"
"lccarvalho","False"
"con-allsilva","False"
"con-ngoncalves","False"
"con-mflorentino","False"
"con-hsouza","False"
"con-mszereneta","False"
"cfreitas","False"
"rrisi","False"
"con-cfreitas","False"
"con-iara.moreira","True"
"diogo.coutinho","False"
"con-wbarbosa","False"
"con-lfalves","False"
"wagner.sobrinho","False"
"con-vbraga","False"
"con-jsantana","False"
"con-bianca.sonnewend","False"
"pedoliveira","False"
"con-mvsilva","False"
"bvaz","False"
"fgallindo","False"
"con-aisilva","False"
"JSilva","False"
"jscott","False"
"fsousa","False"
"con-vasouza","False"
"janaina.santos","False"
"con-marlima","False"
"con-gsouza","True"
"con-aschitti","False"
"con-grisio","False"
"wsfranco","False"
"frmoreira","False"
"ebsousa","False"
"con-gpaixao","False"
"jonsilva","False"
"con-dgsilva","False"
"hmaia","False"
"con-mayara.lima","False"
"con-rcrisafulli","True"
"con-fcrodrigues","False"
"ibitemcourt","False"
"con-rguimaraes","False"
"pedro.bartras","False"
"con-rfpereira","False"
"con-pprietsch","False"
"con-fcicarano","False"
"con-lboaventura","True"
"jonathan.soares","False"
"jojsilva","False"
"abrito","False"
"salvim","False"
"mpoliveira","False"
"fbrandao","False"
"con-disantos","True"
"con-hmichel","True"
"CASantis","False"
"pcunha","False"
"con-tksilva","False"
"con-lvsantos","False"
"con-ancsouza","True"
"con-g.dantas","True"
"con-emanuelle.bitten","False"
"voliveira","False"
"daniel.a.silva","False"
"ffaria","False"
"rosantos","False"
"walbertoni","False"
"mcarvalho","False"
"daferreira","False"
"con-bnlima","False"
"atdsouza","False"
"con-erufino","False"
"f.carvalho","False"
"tlima","False"
"con-imacedo","False"
"con-aviana","True"
"con-visilva","False"
"eventos","False"
"con-cfjunior","False"
"jmagalhaes","False"
"con-squeiroz","False"
"pecosta","False"
"con-rmartins","True"
"con-helena.nedir","False"
"con-afarias","True"
"CMoreira","False"
"con-thiago.figueired","True"
"cisalves","False"
"con-ancosilva","False"
"con-hfigueiredo","False"
"con-dcasale","True"
"con-eengels","False"
"ccorrea","False"
"phscosta","False"
"con-kguimaraes","False"
"con-caraujo","True"
"gilvan.fernandes","False"
"con-vivianny.ramalho","False"
"con-nicolau.carnaval","True"
"laribeiro","False"
"con-gleite","False"
"msilva","False"
"rreis","False"
"mprates","False"
"gguedes","False"
"jborges","False"
"lsabino","False"
"rodrigo.dias","False"
"con-cmota","True"
"con-agatha.rezende","False"
"essantos","False"
"con-ufreitas","False"
"wevangelista","False"
"con-nkferreira","False"
"jesoliveira","False"
"con-lusilva","False"
"con-lucas.resende","False"
"con-rcremonezi","True"
"con-lpereira","False"
"ifrantov","False"
"con-edsilva","False"
"con-apimentel","False"
"con-malves","True"
"lgcampos","False"
"gsiqueira","False"
"con_eder","False"
"con-lais.silva","True"
"ccati","False"
"con-mbride","False"
"telcinea.fontes","False"
"con-mbeak","True"
"con-acsaraujo","False"
"con-pvinicius","False"
"fapmoura","False"
"con-mcamelo","False"
"con-besteves","True"
"laramos","False"
"con-nsilva","False"
"con-pnobre","False"
"con-jussara.souza","False"
"con-raalmeida","False"
"vsantos","False"
"iferreira","False"
"milena.vasconcelos","False"
"con-bssouza","False"
"con-lowrena.sara","True"
"con-rcoutinho","False"
"gcardoso","False"
"con-simone.araujo","True"
"con-mimacedo","False"
"con-bruno.silva","True"
"mamsilva","False"
"jumonteiro","False"
"con-vbergamasco","False"
"ivaldo.junior","False"
"con-rsantos","False"
"tssilva","False"
"con-crsantos","True"
"gcsilva","False"
"mclima","False"
"claudio.junior","False"
"con-gizelly.carvalho","True"
"con-rmsantos","False"
"msrodrigues","False"
"con-igsouza","False"
"djasilva","False"
"con-tysouza","True"
"con-rsandim","False"
"aduarte","False"
"con-jessica.bautitz","True"
"mkmiranda","False"
"con-jsacani","False"
"con-tmartins","True"
"con-ccunha","False"
"con-rgsantos","False"
"cb_rogomes","False"
"con-gavila","False"
"ehsilva","False"
"con-rschimit","False"
"con-geovana.farias","True"
"potsuka","False"
"con-vrandrade","False"
"con-tconceicao","True"
"con-exavier","True"
"con-jose.silva","True"
"bruno.pacheco","False"
"con-thiago.pantoja","True"
"con-aguimaraes","False"
"lcordeiro","False"
"con-gferracioli","False"
"nvalerio","False"
"con-lsilveira","False"
"con-cpsoares","False"
"con-enagasaki","False"
"con-femarques","False"
"pguimaraes","False"
"con-jmendes","True"
"wemerson.santos","False"
"lcasali","False"
"cfoliveira","False"
"con-jcruz","False"
"con-glferreira","True"
"con-aagaspar","False"
"con-wmonteiro","True"
"con-vsantoro","False"
"_exchsrvr","False"
"GZanette","False"
"epardim","False"
"dralves","False"
"con-rreinert","False"
"aabatista","False"
"con-ynsilva","False"
"con-fesilva","False"
"con-messantos","False"
"con-crribeiro","False"
"con-fasilva","False"
"con-jgoto","False"
"con-rnjunior","False"
"con-aroliveira","False"
"con-wnogueira","False"
"con-vfsantos","False"
"con-maria.lima","True"
"con-bdouek","False"
"losantos","False"
"smattos","False"
"con-rgreis","False"
"con-dfevrier","False"
"con-amsouza","False"
"con-ecutrim","False"
"thalita.oliveira","False"
"con-npsantos","False"
"con-juliana.ramos","True"
"handrade","False"
"con-flsantos","True"
"con-fnunes","True"
"con-jefferson.souza","False"
"con-tfeitosa","False"
"lcmenezes","False"
"gstepanski","False"
"con-jccsilva","False"
"con-poliveira","False"
"cflorentino","False"
"ivo.sobrinho","False"
"con-davi.miranda","True"
"con-gnoronha","True"
"con-tlima","False"
"janfsantos","False"
"con-jrpereira","False"
"jreis","False"
"mvsilva","False"
"con-nsouza","False"
"bruno.massei","False"
"con-nsmelo","False"
"jlopes","False"
"con-alsilva","False"
"con-thayna.braga","True"
"abgutierrez","False"
"con-gsoliveira","False"
"mlbsouza","False"
"con-lplima","False"
"lfirpe","False"
"con-irsilva","False"
"con-kvnsilva","True"
"con-lwagner","False"
"aasilva","False"
"con-dslima","False"
"con-amoura","False"
"apereira","False"
"mmagalhaes","False"
"con-bruna.silveira","True"
"scosta","False"
"con-emachado","False"
"con-jcsantos","False"
"con-dsrocha","True"
"con-mjunior","False"
"con-mdomingues","False"
"cachagas","False"
"con-bhartog","False"
"con-gborges","True"
"rkreis","False"
"con-easilva","False"
"con-wjsouza","False"
"CBorges","False"
"mbmendes","False"
"ncardozo","False"
"con-amilitao","False"
"fmattos","False"
"ERibeiro","False"
"con-vjacques","True"
"con-wanessa.siqueira","True"
"anssilva","False"
"tguimaraes","False"
"con-vconceicao","False"
"con-ltvieira","True"
"con-kcunha","False"
"con-dmartines","False"
"jevsilva","False"
"rmontenegro","False"
"con-jssilva","False"
"ayamada","False"
"ainojosa","False"
"con-abarros","False"
"con-acpaula","False"
"apessoa","False"
"jocnascimento","False"
"mcarneiro","False"
"con-cfalcao","True"
"con-ncarvalho","True"
"mrodrigues","False"
"con-mbello","False"
"dbatalha","False"
"dgoncalves","False"
"con-mlsouza","True"
"con-fnsilva","False"
"guilherme.avoli","False"
"apsilva","False"
"con-jjunior","True"
"marlima","False"
"con-jpteixeira","False"
"con-luan.santos","True"
"con-vitoria.ferreira","True"
"con-khristian.gaissl","True"
"anbmoreira","False"
"con-rbencardino","True"
"con-dbarboza","False"
"con-apsouza","False"
"con_tomaselli","True"
"con-gmsantos","False"
"mvalente","False"
"con-luciano.filho","True"
"con-mjesus","True"
"con-alssouza","False"
"rpellenberg","False"
"con-cwodtke","False"
"con-rpacheco","False"
"fjsilva","False"
"con-jessica.firmino","False"
"con-lgbsilva","False"
"con-rslima","False"
"hsouza","False"
"con-aline.dutra","False"
"con-eribeiro","True"
"mcsilva","False"
"dravache","False"
"nmiani","False"
"wchaves","False"
"con-csantana","False"
"con-cfqueiroz","False"
"con-fdallolio","False"
"_backup_services","False"
"ansalves","False"
"con-gvidal","True"
"con-nfigueiredo","False"
"con-amssantos","False"
"luciano.sousa","False"
"ldnichele","False"
"con-lemelo","True"
"con-arattes","False"
"rpsanches","False"
"con-zenio.barreto","False"
"con-bluna","True"
"con-remerich","False"
"con-maicon.morais","False"
"pgferreira","False"
"douglas.medici","False"
"dbsantos","False"
"rbarroso","False"
"con-kbarbosa","False"
"con-jfortes","False"
"mdlima","False"
"jcalaido","False"
"con-avianna","False"
"con-gdavid","False"
"con-rafael.sousa","True"
"lossilva","False"
"magoncalves","False"
"con-cmusigmann","False"
"con-bmachado","False"
"con-rfoliveira","True"
"con-marcelo.castro","True"
"lcarvalho","False"
"jasilva","False"
"con-brenda.silva","True"
"con-felipe.lima","False"
"con-vcim","False"
"con-daniella.silva","True"
"vnoro","False"
"con-gizelly.tanzi","True"
"jjsilva","False"
"espereira","False"
"alyoliveira","False"
"con-braulio.corrêa","False"
"con-silvia.santos","False"
"con-camila.silva","True"
"camilla.carmo","True"
"con-dquevedo","False"
"alemartins","False"
"con-abartolo","False"
"rcollarino","False"
"Matella","False"
"lcotta2","False"
"con-maria.coelho","True"
"con-lcoelho","False"
"con-afoching","False"
"pmsantos","False"
"dsawada","False"
"gustavo.lins","False"
"hroliveira","False"
"con-janaina.costa","True"
"fbalassiano","False"
"con-traraujo","False"
"dbueno","False"
"con-mponte","True"
"con-ghgonzalez","True"
"thiago.silva1","False"
"con-nrocha","False"
"con-mpmiguel","False"
"con-sergio.santoro","True"
"con-rbenjo","False"
"rrsouza","False"
"con-lamorim","False"
"con-hmota","False"
"con-wagner.oliveira","True"
"con-evinhas","True"
"con-denise.manfrinat","True"
"con-carol.bonifacio","False"
"con-alacerda","False"
"robson.ferrari","False"
"con-landrade","True"
"mrsouza","False"
"con-vlopes","False"
"con-andressa.machado","False"
"ejacinto","False"
"con-kalmeida","True"
"mcgrodrigues","False"
"ltalina","False"
"ONeto","False"
"tfunes","False"
"con-g.franco","False"
"marcia.oliveira","False"
"flryck","False"
"con-marcos.abe","False"
"con-vitor.morais","False"
"_xerox","False"
"pleite","False"
"con-isabella.macedo","True"
"asantana","False"
"con-llima","True"
"con-vsilva","False"
"con-wgomes","True"
"con-bfsantos","True"
"con-lucas.castro","True"
"con-gmartins","False"
"con-smarinho","False"
"con-ssgomes","False"
"eborella","False"
"con-andressa.oliveir","True"
"carlos.e.santos","False"
"srcarvalho","False"
"con-beatriz.pinto","False"
"con-filipi.amorim","False"
"con-lessilva","True"
"mmoreira","False"
"con-rfsouza","False"
"hcarvalho","False"
"con-ana.silva","True"
"tftavares","False"
"con-elisa.figueiredo","True"
"emonteiro","False"
"con-dcsilva","False"
"dpmendes","False"
"CTronco","False"
"gjoca","False"
"carsilva","False"
"con-pholiveira","False"
"andssilva","False"
"adfsilva","False"
"mvcosta","False"
"con-caio.cardoso","False"
"jsaraiva","False"
"con-milena.ferreira","False"
"con-casantos","False"
"dhernandes","False"
"absantos","False"
"dcardozo","False"
"con-juliana.vaz","False"
"con-dribeiro","False"
"cpaula","False"
"con-luiz.carvalho","True"
"con-sagalucho","True"
"emagalhaes","False"
"con-lelopes","False"
"armendes","False"
"manoliveira","False"
"mgrochovski","False"
"con-lupsilva","False"
"abastos","False"
"con-lucrsilva","False"
"agsoliveira","False"
"ypereira","False"
"con-lbarcellos","False"
"jogsilva","False"
"con-crjunior","True"
"amatos","False"
"blourenco","False"
"con-gmgomes","False"
"con-rtpinto","False"
"achnascimento","False"
"con-gmaion","False"
"aacastro","False"
"con-jlssantos","False"
"con-ggouveia","False"
"bsampaio","False"
"_smsldap","False"
"azaraujo","False"
"jsuares","False"
"tgontijo","False"
"con-nosilva","False"
"jaasouza","False"
"gcasilva","False"
"con-alexssandro.cass","True"
"con-treinamento.cont","False"
"con-aoliveira","False"
"remartins","False"
"con-luanne.amorim","False"
"fcharao","False"
"con-cecolini","False"
"dcvieira","False"
"con-dcarriel","False"
"con-rcoelho","True"
"_IBMON","False"
"con-mcunha","True"
"con-lhcanto","False"
"con-woliveira","False"
"con-gleal","False"
"jfgoliveira","False"
"MCGomes","False"
"con-kcsilva","False"
"con-eggomes","True"
"con-gagoncalves","False"
"con-icsantos","False"
"con-csampaio","False"
"con-vpsoares","False"
"con-wsantanna","True"
"con-almoreira","False"
"anmsantos","False"
"con-jsouza","True"
"con-avieira","False"
"con-fabsantos","False"
"con-mbarbosa","True"
"con-enascimento","True"
"mmonteiro","False"
"con-gmagalhaes","False"
"con-marcelo.barbosa","True"
"elramos","False"
"con-tbarradas","True"
"jojesus","False"
"slsilva","False"
"con-ggsantos","False"
"con-jorge.ferreira","True"
"con-sserra","False"
"jpinto","False"
"con-ehferreira","False"
"con-ana.vieira","True"
"con-carlos.trotman","False"
"gnoliveira","False"
"con-rssouza","False"
"rpimenta","False"
"con-bruno.guimaraes","False"
"tfcsilva","False"
"con-rofernandes","False"
"FDaoualibi","False"
"con-earaujo","False"
"cfsilva","False"
"con-minfantes","False"
"con-vcosta","False"
"sfreitas","False"
"rmsantos","False"
"con-rgsilva","False"
"dirceu.junior","False"
"con-mirodrigues","False"
"dalila.amaral","False"
"con-bruna.cardoso","True"
"jobsilva","False"
"con-valmeida","True"
"ENTEVENTSOURCE","True"
"con-erika.cristi","True"
"fhsantos","False"
"con-pcarlos","False"
"con-jsobrinho","False"
"paulo.bastos","False"
"MCapella","False"
"con-rscosta","False"
"con-legsantos","False"
"nnunes","False"
"con-ismail.silva","True"
"con-catia.barbosa","True"
"con-jtrindade","False"
"con-aramos","False"
"con-rsulzbacher","False"
"con-garsilva","False"
"con-wallace.henriq","True"
"con-adsantos","False"
"con-ccardenas","False"
"con-ttoresan","False"
"con-rbrunner","False"
"con-kjusto","False"
"con-rjsilva","False"
"con-joao.cruz","True"
"jlouzada","False"
"con-francieli.zorzi","False"
"pferrari","False"
"dlcruz","False"
"con-guilherme.henriq","False"
"con-losilva","False"
"con-pjnascimento","False"
"con-ltomaz","False"
"afbarbosa","False"
"con-camsantos","False"
"con-amoreira","True"
"bdias","False"
"con-alsouza","False"
"akruger","False"
"con-debora.nobrega","True"
"con-natanael.joaqui","True"
"pkayiran","False"
"con-mgalvao","False"
"tirigoyen","False"
"cleudes.junior","False"
"con-bruna.barros","True"
"con-ccosme","False"
"con-ssosantos","True"
"con-lmssouza","False"
"arrosa","False"
"con-julia.alves","True"
"con-w.carneiro","False"
"con-kplacido","False"
"con-asaraujo","False"
"con-mdias","False"
"con-thsilva","False"
"_desinfect","False"
"jamartins","False"
"jnogueira","False"
"suportesap","False"
"thferreira","False"
"con-mtlopes","False"
"jschimit","False"
"hsa","False"
"con-gabriel.medeiros","False"
"con-francisco.rod","False"
"mmalonn","False"
"hrodrigues","False"
"con-dcamargos","False"
"rpsantana","False"
"con-henri.simerman","True"
"bparrilha","False"
"lmaciel","False"
"mcramos","False"
"mocarneiro","False"
"amiranda","False"
"poliveira","False"
"lcosta","False"
"con-lbarboza","False"
"claudio.mattos","False"
"con-cfilho","True"
"socarvalho","False"
"con-mvieira","False"
"con-essilva","False"
"fchediak","False"
"con-scosta","False"
"con-lucbarbosa","False"
"con-dneves","False"
"gealmeida","False"
"alesilva","False"
"con-tclementino","False"
"con-saoliveira","True"
"_logwatch","False"
"con-hodwyer","True"
"con-ngarcia","False"
"supergasbrasinforma","True"
"con-eduardo.ribeiro","False"
"djacobsen","False"
"con-wsoliveira","False"
"con-rosemary.amorim","True"
"con-bsmarques","False"
"jbcardoso","False"
"mgambardella","False"
"con-jgsantos","True"
"rbarankievicz","False"
"con-lbbraga","False"
"pmoraes","False"
"con-pbotelho","True"
"csedrez","False"
"hmoraes","False"
"con-joão.firmino","False"
"MGianini","False"
"doaraujo","False"
"con-prbortoluzzi","False"
"alima","False"
"_sessao-hyp","True"
"con-wescley.silva","True"
"luiz.lima","False"
"vdemfoco","True"
"con-wcosta","True"
"faasilva","False"
"con-icosta","True"
"con-c.lima","False"
"con-apavao","True"
"josy.ferreira","False"
"con-fpsantos","False"
"_monitor","False"
"rantonio","False"
"jevangelho","False"
"con-twollner","False"
"con-cbrandao","True"
"rritter","False"
"con-fdib","True"
"con-missantos","True"
"lrncosta","False"
"alpsilva","False"
"compra-amz","True"
"gaslp","True"
"Suporte_TI","True"
"con-jonas.goes","True"
"con-acneto","False"
"shvmde","True"
"_tamforeb","True"
"_mehomolog","True"
"_appmanager","True"
"_comunicacao_sgi","True"
"Rollout-VIM","True"
"_exch","True"
"notasma","True"
"_monitoramento-nfp","True"
"protocolosindevidos","True"
"_admcripto","True"
"O2k3","True"
"rhpaulinia","True"
"_cpj","True"
"supergasbrashomolog","True"
"nobreak_19","True"
"_cluster-FileServer","True"
"tributario_coorporat","True"
"_jira","True"
"nobreak_cpd","True"
"_primeprod","True"
"teste_amz","True"
"_netbakup","True"
"jean.grellmann","False"
"_wiseit-soli_servico","True"
"CWAService","True"
"_dispara","True"
"processos","True"
"diretorianegocios","True"
"ger_vasilhame","True"
"relacoesinstituciona","True"
"_CLUSTER-SQL","True"
"_cluster-gedb","True"
"email1","True"
"rhribeiraopreto","True"
"_highsec","True"
"monitoria_rpa","True"
"_automatos","True"
"_auditoriainterna","True"
"_qualidade","True"
"_vpn","True"
"supergasfacil","True"
"_bpm","True"
"LCArchivingService","True"
"qsms","True"
"_Cluster-exchange","True"
"_backup_sql","True"
"anasilva","False"
"projetosertime","True"
"con-rbicca","True"
"adm_ged","True"
"TesteSupCan17","True"
"smsschm_user","True"
"_marketing","True"
"superparceiro","True"
"_gaia2","True"
"manu-perfil","True"
"diretoriarecursoshum","True"
"RHDUser","True"
"_rapid7","True"
"HP-OVE-User","True"
"_incidentes_DLP","True"
"pgd","True"
"TesteSupCan16","True"
"contingencia","True"
"shv","True"
"helpdesk","True"
"teste_srv","True"
"_adm_ged","True"
"sinc_ged","True"
"desenv_ged","True"
"noreply-superbotao","True"
"testeportal5","True"
"cob_backoffice_sgi","True"
"comunicadosfe","True"
"_automacaobancaria","True"
"ceman","True"
"_nfse","True"
"_caSGB","True"
"_UIPath","True"
"nobreak_20","True"
"ppr","True"
"svc_ged","True"
"Curriculo_Rio","True"
"projeto-folha-qsms","True"
"testeportal1","True"
"_descarteti","True"
"_servico-sse","True"
"TesteSupCan20","True"
"pedidos-betim","True"
"testeportal4","True"
"cpmdrax","True"
"HTTPConnector","True"
"supercanaleduca","True"
"diretoriatieservicos","True"
"SUBSAUTOR","True"
"_processos-themis","True"
"prime","True"
"duvidasalatur","True"
"_asp_admissao","True"
"seror2","True"
"nobreak_12","True"
"seror3","True"
"admin_pst","True"
"monitor","True"
"recadastrar_email","True"
"juridicopaulinia","False"
"_datafactory","True"
"cpmbraxis","True"
"sejanossofornecedor","True"
"telemetria","True"
"_webenergy","True"
"_greenmile-prd","True"
"financeiro","True"
"AprovacoesRealizar","True"
"pricing","True"
"alerta","True"
"superclientes","True"
"_jenkins-dev","True"
"_monitores","True"
"_trixlog-hml","True"
"_themis-hml","True"
"zabbix","True"
"aplicativosupergasbr","True"
"_jenkins-prd","True"
"_tanques_vasilhames","True"
"grafana","True"
"coreteam","True"
"gescoopsuperparceiro","True"
"_wiseit-chamado","True"
"_kpmg_pt","True"
"_UsrHypAD","True"
"inovacoes","True"
"demanda-si","True"
"_sumus","True"
"censocadastral","True"
"auditoria","True"
"_intranet","True"
"calendario2010","True"
"cancelamento","True"
"niveltanque","True"
"_sivanfe","True"
"Abastecimento","True"
"cliente_wiseit","True"
"ciparj","True"
"_dell-boomi","True"
"_rpw1801","True"
"administracaosuperca","True"
"visitante_amz","True"
"_rpw1802","True"
"diretoriafinanceira","True"
"_rpw1803","True"
"boaspraticassupcan","True"
"supergasbrasmedidor","True"
"_rpw1804","True"
"Milhasgas","True"
"faleconoscosupercana","True"
"homologacaosupcan","True"
"administrativo","True"
"Suportegestor","True"
"_skcrisplan","True"
"_jenkins-qa","True"
"gestaodepoliticas","True"
"presidencia","True"
"parcerias","True"
"Informativo_Sistemas","True"
"operadores4","True"
"teste_srcc_administr","True"
"pedidos","True"
"germud","True"
"_dimep","True"
"_superarraiario","True"
"Granel.instind","True"
"celog2","True"
"teste_central_sup","True"
"operadores1","True"
"projeto.exchange","True"
"teste_srcc_soluciona","True"
"radioprotecao","True"
"teste_srcc_supervis","True"
"teste_srcc_operadoru","True"
"teste_srcc_operador","True"
"teste_srcc_monitor","True"
"teste_srcc_supervisa","True"
"teste_srcc_apoio","True"
"operadores2","True"
"operadores3","True"
"teste_srcc_assistent","True"
"informativo_fin","True"
"operadores5","True"
"operadores6","True"
"contasreceber1","True"
"assistoperacao2","True"
"chatoperador3","True"
"weboperador1","True"
"weboperador2","True"
"weboperador3","True"
"apoiorcc1","True"
"Apoiorcc2","True"
"supervisao2","True"
"contasreceber2","True"
"teste_central_neg","True"
"admnegocio1","True"
"admnegocio2","True"
"backassistec1","True"
"backloggranel2","True"
"backloggranel1","True"
"backassistec2","True"
"backcomercial1","True"
"backcomercial2","True"
"assistoperacao1","True"
"supervisao1","True"
"_0800.net","True"
"contaspagar1","True"
"cadastrousn2","True"
"chatoperador1","True"
"logenvasadorj2","True"
"contaspagar2","True"
"teste_central_aten","True"
"financeiromg1","True"
"financeiromg2","True"
"financeirorj1","True"
"financeirorj2","True"
"logenvasadomg1","True"
"distribuicaomg1","True"
"logenvasadomg2","True"
"loggranelmg1","True"
"chatoperador2","True"
"loggranelmg2","True"
"loggranelrj1","True"
"areasolucionadora_wi","True"
"loggranelrj2","True"
"servicedesk1","True"
"servicedesk2","True"
"cadastrousn1","True"
"logenvasadorj1","True"
"camila.viana","True"
"distribuicaomg2","True"
